"ID","Seq","PlanType","FlashGreen","FlashAll","FlashTimed","EmgFireSt","EmgFireTr","EtcOper","EtcSpare1","lane_N","lane_E","lane_S","lane_W","lane_NE","lane_SE","lane_SW","lane_NW","ZoneChild","ZoneOld","ZoneDis","cwDiag","cwTwo","cwIsland","ResRed","ResGreen","AuxLeft","AuxRight","FloorSignal","leftProt","leftPerm","leftPplt","leftPdlt","leftST","Leadlag","UtSig","rightSig","channelSig","PedEarly","pedLpi","pedSpd07","PedExtend","pedMulti","PedSync","PedAutoExtend","pedLag"
"krd-40721","4072","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40730","4073","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,0,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","W","","","","","","","","","N;S","","","","","","",""
"krd-40731","4073","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40740","4074","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;E;S;W","","","","","","","","","","","","","","","",""
"krd-40750","4075","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N","","","","","","","","","N","","","","","","",""
"krd-40760","4076","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40770","4077","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40790","4079","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","E;W","","","","","","","","","W","","","","","","",""
"krd-40791","4079","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40800","4080","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;E;S;W","","","","","","","","","W","","","","","","",""
"krd-40810","4081","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;E;S;W","","","","","","","","","E","","","","","","",""
"krd-40811","4081","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40820","4082","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,0,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,8,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;E","","","","","","","","","N;S","","","","","","",""
"krd-40821","4082","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40830","4083","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,0,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","E","","","","","","","","","","","","","","","",""
"krd-40840","4084","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40841","4084","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40850","4085","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;E;S;W","","","","","","","","","","","","","","","",""
"krd-40860","4086","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40861","4086","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40862","4086","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40870","4087","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,0,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","E","","","","","","","","","","","","","","","",""
"krd-40871","4087","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40880","4088","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40881","4088","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"krd-40890","4089","일반","0","0","0","0","0","0","0","act:1|A:0,0,0,1,0,0,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:1|A:0,0,0,1,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","N;W","","","","","","","","","","","","","","","",""
"krd-40891","4089","일반","0","0","0","0","0","0","0","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","act:0|A:0,0,0,0,0,1,0,0,0,0,0,50|B:0,0,0,0,0,0,0,0,0,0,0,50","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
